sofascore_slug,transfermarkt_url,lig,sezon,etiket
marin-leovac/37433,https://www.transfermarkt.com/marin-leovac/profil/spieler/51604,SuperSport HNL,24/25,Left-Back
marin-leovac/37433,https://www.transfermarkt.com/marin-leovac/profil/spieler/51604,SuperSport HNL,23/24,Left-Back
marin-leovac/37433,https://www.transfermarkt.com/marin-leovac/profil/spieler/51604,SuperSport HNL,22/23,Left-Back
marin-leovac/37433,https://www.transfermarkt.com/marin-leovac/profil/spieler/51604,SuperSport HNL,19/20,Left-Back
marin-leovac/37433,https://www.transfermarkt.com/marin-leovac/profil/spieler/51604,SuperSport HNL,18/19,Left-Back
marin-leovac/37433,https://www.transfermarkt.com/marin-leovac/profil/spieler/51604,Super League 1,16/17,Left-Back
marin-leovac/37433,https://www.transfermarkt.com/marin-leovac/profil/spieler/51604,SuperSport HNL,14/15,Left-Back
marin-leovac/37433,https://www.transfermarkt.com/marin-leovac/profil/spieler/51604,Bundesliga,10/11,Left-Back
marin-leovac/37433,https://www.transfermarkt.com/marin-leovac/profil/spieler/51604,Super League 1,15/16,Left Midfield
marin-ljubicic/1090010,https://www.transfermarkt.com/marin-ljubicic/profil/spieler/838236,Bundesliga,23/24,Centre-Forward
marin-ljubicic/1090010,https://www.transfermarkt.com/marin-ljubicic/profil/spieler/838236,Bundesliga,22/23,Centre-Forward
marin-pongracic/847467,https://www.transfermarkt.com/marin-pongracic/profil/spieler/282144,Serie A,24/25,Centre-Back
marin-pongracic/847467,https://www.transfermarkt.com/marin-pongracic/profil/spieler/282144,Serie A,23/24,Centre-Back
marin-pongracic/847467,https://www.transfermarkt.com/marin-pongracic/profil/spieler/282144,Bundesliga,18/19,Centre-Back
marin-pongracic/847467,https://www.transfermarkt.com/marin-pongracic/profil/spieler/282144,Bundesliga,17/18,Centre-Back
marin-pongracic/847467,https://www.transfermarkt.com/marin-pongracic/profil/spieler/282144,Regionalliga Bayern,16/17,Centre-Back
marin-pongracic/847467,https://www.transfermarkt.com/marin-pongracic/profil/spieler/282144,U19-Bundesliga S/SW,15/16,Centre-Back
marin-pongracic/847467,https://www.transfermarkt.com/marin-pongracic/profil/spieler/282144,U17-Bundesliga South/Southwest,13/14,Centre-Back
marin-soticek/1163364,https://www.transfermarkt.com/marin-soticek/profil/spieler/945345,SuperSport HNL,23/24,Right Winger
marin-sverko/822485,https://www.transfermarkt.com/marin-sverko/profil/spieler/282169,Serie A,24/25,Centre-Back
marin-sverko/822485,https://www.transfermarkt.com/marin-sverko/profil/spieler/282169,Serie B,23/24,Centre-Back
marin-sverko/822485,https://www.transfermarkt.com/marin-sverko/profil/spieler/282169,3. Liga,20/21,Centre-Back
marin-tomasov/51136,https://www.transfermarkt.com/marin-tomasov/profil/spieler/47474,Premier Liga,2025,Right Winger
marin-tomasov/51136,https://www.transfermarkt.com/marin-tomasov/profil/spieler/47474,Premier Liga,2024,Right Winger
marin-tomasov/51136,https://www.transfermarkt.com/marin-tomasov/profil/spieler/47474,Premier Liga,2023,Right Winger
marin-tomasov/51136,https://www.transfermarkt.com/marin-tomasov/profil/spieler/47474,Premier Liga,2022,Right Winger
marin-tomasov/51136,https://www.transfermarkt.com/marin-tomasov/profil/spieler/47474,Premier Liga,2021,Right Winger
marin-tomasov/51136,https://www.transfermarkt.com/marin-tomasov/profil/spieler/47474,Premier Liga,2020,Right Winger
marin-tomasov/51136,https://www.transfermarkt.com/marin-tomasov/profil/spieler/47474,Premier Liga,2019,Right Winger
marin-tomasov/51136,https://www.transfermarkt.com/marin-tomasov/profil/spieler/47474,Premier Liga,2018,Right Winger
marin-tomasov/51136,https://www.transfermarkt.com/marin-tomasov/profil/spieler/47474,SuperSport HNL,15/16,Right Winger
marinho/798127,https://www.transfermarkt.com/david-luiz/profil/spieler/46741,Série A,2024,Centre-Back
marinho/798127,https://www.transfermarkt.com/david-luiz/profil/spieler/46741,Série A,2022,Centre-Back
marinho/798127,https://www.transfermarkt.com/david-luiz/profil/spieler/46741,Premier League,20/21,Centre-Back
marinho/798127,https://www.transfermarkt.com/david-luiz/profil/spieler/46741,Premier League,19/20,Centre-Back
marinho/798127,https://www.transfermarkt.com/david-luiz/profil/spieler/46741,Premier League,18/19,Centre-Back
marinho/798127,https://www.transfermarkt.com/david-luiz/profil/spieler/46741,Premier League,16/17,Centre-Back
marinho/798127,https://www.transfermarkt.com/david-luiz/profil/spieler/46741,Ligue 1,15/16,Centre-Back
marinho/798127,https://www.transfermarkt.com/david-luiz/profil/spieler/46741,Ligue 1,14/15,Centre-Back
marinho/798127,https://www.transfermarkt.com/david-luiz/profil/spieler/46741,Premier League,12/13,Centre-Back
marinho/798127,https://www.transfermarkt.com/david-luiz/profil/spieler/46741,Champions League,11/12,Centre-Back
marinho/798127,https://www.transfermarkt.com/david-luiz/profil/spieler/46741,Premier League,11/12,Centre-Back
marinho/798127,https://www.transfermarkt.com/david-luiz/profil/spieler/46741,Liga ZON Sagres,10/11,Centre-Back
marinho/798127,https://www.transfermarkt.com/david-luiz/profil/spieler/46741,Liga Sagres,09/10,Centre-Back
marinic-amadej/985333,https://www.transfermarkt.com/amadej-marinic/profil/spieler/675758,Prva Liga,24/25,Left-Back
marino-illescas/1082965,https://www.transfermarkt.com/marino-illescas/profil/spieler/556059,Primera Federación - Gr. II,24/25,Central Midfield
marino-illescas/1082965,https://www.transfermarkt.com/marino-illescas/profil/spieler/556059,Segunda Federación - Gr. I,22/23,Central Midfield
marinos-tzionis/899024,https://www.transfermarkt.com/marinos-tzionis/profil/spieler/511885,Protathlima Cyta,20/21,Left Winger
marinos-tzionis/899024,https://www.transfermarkt.com/marinos-tzionis/profil/spieler/511885,SuperLiga,25/26,Left Midfield
mario-camora/78908,https://www.transfermarkt.com/mario-camora/profil/spieler/44698,SuperLiga,24/25,Left-Back
mario-camora/78908,https://www.transfermarkt.com/mario-camora/profil/spieler/44698,SuperLiga,22/23,Left-Back
mario-camora/78908,https://www.transfermarkt.com/mario-camora/profil/spieler/44698,Liga 1,21/22,Left-Back
mario-camora/78908,https://www.transfermarkt.com/mario-camora/profil/spieler/44698,Liga 1,20/21,Left-Back
mario-camora/78908,https://www.transfermarkt.com/mario-camora/profil/spieler/44698,Liga 1,19/20,Left-Back
mario-camora/78908,https://www.transfermarkt.com/mario-camora/profil/spieler/44698,Liga 1,18/19,Left-Back
mario-camora/78908,https://www.transfermarkt.com/mario-camora/profil/spieler/44698,Liga 1,17/18,Left-Back
mario-camora/78908,https://www.transfermarkt.com/mario-camora/profil/spieler/44698,Liga 1,16/17,Left-Back
mario-camora/78908,https://www.transfermarkt.com/mario-camora/profil/spieler/44698,SuperLiga - Relegation group,15/16,Left-Back
mario-camora/78908,https://www.transfermarkt.com/mario-camora/profil/spieler/44698,Liga 1,15/16,Left-Back
mario-camora/78908,https://www.transfermarkt.com/mario-camora/profil/spieler/44698,Liga 1,14/15,Left-Back
mario-camora/78908,https://www.transfermarkt.com/mario-camora/profil/spieler/44698,Liga 1,13/14,Left-Back
mario-camora/78908,https://www.transfermarkt.com/mario-camora/profil/spieler/44698,Liga 1,12/13,Left-Back
mario-camora/78908,https://www.transfermarkt.com/mario-camora/profil/spieler/44698,Liga 1,11/12,Left-Back
mario-climent/1099547,https://www.transfermarkt.com/mario-climent/profil/spieler/720526,LaLiga2,24/25,Left-Back
mario-climent/1099547,https://www.transfermarkt.com/mario-climent/profil/spieler/720526,Primera Federación - Gr. II,24/25,Left-Back
mario-climent/1099547,https://www.transfermarkt.com/mario-climent/profil/spieler/720526,Segunda Federación - Gr. IV,23/24,Left-Back
mario-dorgeles/1396015,https://www.transfermarkt.com/mario-dorgeles/profil/spieler/1045972,Superliga,24/25,Central Midfield
mario-engels/132674,https://www.transfermarkt.com/mario-engels/profil/spieler/93637,Keuken Kampioen Divisie,18/19,Centre-Forward
mario-engels/132674,https://www.transfermarkt.com/mario-engels/profil/spieler/93637,Regionalliga West,13/14,Central Midfield
mario-gila-fuentes/965828,https://www.transfermarkt.com/mario-gila/profil/spieler/618341,Serie A,24/25,Centre-Back
mario-gila-fuentes/965828,https://www.transfermarkt.com/mario-gila/profil/spieler/618341,Serie A,23/24,Centre-Back
mario-gila-fuentes/965828,https://www.transfermarkt.com/mario-gila/profil/spieler/618341,Primera Federación - Gr. II,21/22,Centre-Back
mario-gila-fuentes/965828,https://www.transfermarkt.com/mario-gila/profil/spieler/618341,2ª B - Grupo V,20/21,Centre-Back
mario-gila-fuentes/965828,https://www.transfermarkt.com/mario-gila/profil/spieler/618341,2ª B - Grupo I,19/20,Centre-Back
mario-gonzalez/847147,https://www.transfermarkt.com/mario-gonzalez/profil/spieler/255995,JPL,22/23,Centre-Forward
mario-gonzalez/847147,https://www.transfermarkt.com/mario-gonzalez/profil/spieler/255995,Liga NOS,20/21,Centre-Forward
mario-gonzalez/847147,https://www.transfermarkt.com/mario-gonzalez/profil/spieler/255995,2ª B - Grupo III,17/18,Left Winger
mario-gotze/66518,https://www.transfermarkt.com/mario-gotze/profil/spieler/74842,Bundesliga,22/23,Attacking Midfield
mario-gotze/66518,https://www.transfermarkt.com/mario-gotze/profil/spieler/74842,Eredivisie,21/22,Attacking Midfield
mario-gotze/66518,https://www.transfermarkt.com/mario-gotze/profil/spieler/74842,Bundesliga,17/18,Attacking Midfield
mario-gotze/66518,https://www.transfermarkt.com/mario-gotze/profil/spieler/74842,Bundesliga,12/13,Attacking Midfield
mario-gotze/66518,https://www.transfermarkt.com/mario-gotze/profil/spieler/74842,Bundesliga,10/11,Right Winger
mario-gotze/66518,https://www.transfermarkt.com/mario-gotze/profil/spieler/74842,Bundesliga,14/15,Left Winger
mario-gotze/66518,https://www.transfermarkt.com/mario-gotze/profil/spieler/74842,Bundesliga,18/19,Centre-Forward
mario-gotze/66518,https://www.transfermarkt.com/mario-gotze/profil/spieler/74842,Bundesliga,23/24,Central Midfield
mario-hermoso/353130,https://www.transfermarkt.com/mario-hermoso/profil/spieler/281769,LaLiga,23/24,Centre-Back
mario-hermoso/353130,https://www.transfermarkt.com/mario-hermoso/profil/spieler/281769,LaLiga,22/23,Centre-Back
mario-hermoso/353130,https://www.transfermarkt.com/mario-hermoso/profil/spieler/281769,LaLiga,21/22,Centre-Back
mario-hermoso/353130,https://www.transfermarkt.com/mario-hermoso/profil/spieler/281769,LaLiga,20/21,Centre-Back
mario-hermoso/353130,https://www.transfermarkt.com/mario-hermoso/profil/spieler/281769,LaLiga,19/20,Centre-Back
mario-hermoso/353130,https://www.transfermarkt.com/mario-hermoso/profil/spieler/281769,LaLiga,18/19,Centre-Back
mario-hermoso/353130,https://www.transfermarkt.com/mario-hermoso/profil/spieler/281769,LaLiga,17/18,Centre-Back
mario-hermoso/353130,https://www.transfermarkt.com/mario-hermoso/profil/spieler/281769,2ª B - Grupo II,16/17,Centre-Back
mario-hermoso/353130,https://www.transfermarkt.com/mario-hermoso/profil/spieler/281769,2ª División,15/16,Left-Back
mario-holly/960477,https://www.transfermarkt.com/mario-holly/profil/spieler/570141,II. Liga,20/21,Central Midfield
mario-kvesic/137095,https://www.transfermarkt.com/mario-kvesic/profil/spieler/166173,Prva Liga,22/23,Attacking Midfield
mario-kvesic/137095,https://www.transfermarkt.com/mario-kvesic/profil/spieler/166173,2. Bundesliga,16/17,Attacking Midfield
mario-kvesic/137095,https://www.transfermarkt.com/mario-kvesic/profil/spieler/166173,3. Liga,15/16,Attacking Midfield
mario-lemina/307284,https://www.transfermarkt.com/mario-lemina/profil/spieler/170934,Premier League,23/24,Defensive Midfield
mario-lemina/307284,https://www.transfermarkt.com/mario-lemina/profil/spieler/170934,Ligue 1,21/22,Defensive Midfield
mario-lemina/307284,https://www.transfermarkt.com/mario-lemina/profil/spieler/170934,Premier League,20/21,Defensive Midfield
mario-lemina/307284,https://www.transfermarkt.com/mario-lemina/profil/spieler/170934,Premier League,18/19,Defensive Midfield
mario-lemina/307284,https://www.transfermarkt.com/mario-lemina/profil/spieler/170934,Premier League,17/18,Defensive Midfield
mario-lemina/307284,https://www.transfermarkt.com/mario-lemina/profil/spieler/170934,Premier League,23/24,Central Midfield
mario-marina/110436,https://www.transfermarkt.com/mario-marina/profil/spieler/206939,SuperSport HNL,24/25,Defensive Midfield
mario-marina/110436,https://www.transfermarkt.com/mario-marina/profil/spieler/206939,SuperSport HNL,22/23,Defensive Midfield
mario-marina/110436,https://www.transfermarkt.com/mario-marina/profil/spieler/206939,1. HNL,21/22,Defensive Midfield
mario-marina/110436,https://www.transfermarkt.com/mario-marina/profil/spieler/206939,Premyer Liqa,20/21,Defensive Midfield
mario-marina/110436,https://www.transfermarkt.com/mario-marina/profil/spieler/206939,SuperSport HNL,18/19,Defensive Midfield
mario-maroto/1086415,https://www.transfermarkt.com/mario-maroto/profil/spieler/710484,Segunda Federación - Gr. I,22/23,Central Midfield
mario-mladenovski/928622,https://www.transfermarkt.com/mario-mladenovski/profil/spieler/570787,Prva liga,22/23,Centre-Back
mario-mladenovski/928622,https://www.transfermarkt.com/mario-mladenovski/profil/spieler/570787,Prva liga,21/22,Centre-Back
mario-pasalic/190437,https://www.transfermarkt.com/mario-pasalic/profil/spieler/205938,Serie A,23/24,Central Midfield
mario-pasalic/190437,https://www.transfermarkt.com/mario-pasalic/profil/spieler/205938,Serie A,19/20,Central Midfield
mario-pasalic/190437,https://www.transfermarkt.com/mario-pasalic/profil/spieler/205938,Serie A,16/17,Central Midfield
mario-pasalic/190437,https://www.transfermarkt.com/mario-pasalic/profil/spieler/205938,LaLiga,14/15,Central Midfield
mario-pasalic/190437,https://www.transfermarkt.com/mario-pasalic/profil/spieler/205938,Serie A,22/23,Attacking Midfield
mario-pasalic/190437,https://www.transfermarkt.com/mario-pasalic/profil/spieler/205938,Serie A,21/22,Attacking Midfield
mario-paura/1212132,https://www.transfermarkt.com/mario-paura/profil/spieler/820679,Primavera 2 - B,22/23,Centre-Back
mario-paura/1212132,https://www.transfermarkt.com/mario-paura/profil/spieler/820679,Under 17 - C,21/22,Centre-Back
mario-sampirisi/153029,https://www.transfermarkt.com/mario-sampirisi/profil/spieler/160357,Serie B,24/25,Right-Back
mario-sampirisi/153029,https://www.transfermarkt.com/mario-sampirisi/profil/spieler/160357,Serie B,22/23,Right-Back
mario-sampirisi/153029,https://www.transfermarkt.com/mario-sampirisi/profil/spieler/160357,Serie A,17/18,Right-Back
mario-sampirisi/153029,https://www.transfermarkt.com/mario-sampirisi/profil/spieler/160357,Serie B,15/16,Right-Back
mario-sampirisi/153029,https://www.transfermarkt.com/mario-sampirisi/profil/spieler/160357,Serie B,14/15,Right-Back
mario-sampirisi/153029,https://www.transfermarkt.com/mario-sampirisi/profil/spieler/160357,Serie A,12/13,Right-Back
mario-sampirisi/153029,https://www.transfermarkt.com/mario-sampirisi/profil/spieler/160357,Serie B,23/24,Centre-Back
mario-sampirisi/153029,https://www.transfermarkt.com/mario-sampirisi/profil/spieler/160357,Serie B,21/22,Centre-Back
mario-sampirisi/153029,https://www.transfermarkt.com/mario-sampirisi/profil/spieler/160357,Serie B,18/19,Centre-Back
mario-sampirisi/153029,https://www.transfermarkt.com/mario-sampirisi/profil/spieler/160357,Serie B,15/16,Centre-Back
mario-sampirisi/153029,https://www.transfermarkt.com/mario-sampirisi/profil/spieler/160357,Serie B,18/19,Right Midfield
mario-sauer/1386065,https://www.transfermarkt.com/mario-sauer/profil/spieler/710885,Niké Liga,24/25,Central Midfield
mario-sauer/1386065,https://www.transfermarkt.com/mario-sauer/profil/spieler/710885,Niké Liga,23/24,Central Midfield
mario-situm/108030,https://www.transfermarkt.com/mario-situm/profil/spieler/138741,Ekstraklasa,17/18,Left Winger
mario-situm/108030,https://www.transfermarkt.com/mario-situm/profil/spieler/138741,Serie B,15/16,Left Winger
mario-situm/108030,https://www.transfermarkt.com/mario-situm/profil/spieler/138741,Serie C-C,22/23,Right Midfield
mario-situm/108030,https://www.transfermarkt.com/mario-situm/profil/spieler/138741,Serie B,21/22,Right Midfield
mario-situm/108030,https://www.transfermarkt.com/mario-situm/profil/spieler/138741,Serie B,23/24,Right-Back
mario-soberon/949456,https://www.transfermarkt.com/mario-soberon/profil/spieler/522110,LaLiga2,24/25,Centre-Forward
mario-soberon/949456,https://www.transfermarkt.com/mario-soberon/profil/spieler/522110,2ª División,23/24,Centre-Forward
mario-soberon/949456,https://www.transfermarkt.com/mario-soberon/profil/spieler/522110,Primera Federación - Gr. I,21/22,Centre-Forward
mario-soberon/949456,https://www.transfermarkt.com/mario-soberon/profil/spieler/522110,Primera Federación - Gr. II,22/23,Left Winger
mario-soriano/984622,https://www.transfermarkt.com/mario-soriano/profil/spieler/568148,LaLiga2,24/25,Attacking Midfield
mario-soriano/984622,https://www.transfermarkt.com/mario-soriano/profil/spieler/568148,2ª División,23/24,Attacking Midfield
mario-soriano/984622,https://www.transfermarkt.com/mario-soriano/profil/spieler/568148,Primera Federación - Gr. I,22/23,Left Winger
mario-stroeykens/1101702,https://www.transfermarkt.com/mario-stroeykens/profil/spieler/588866,Jupiler Pro League,24/25,Attacking Midfield
mario-stroeykens/1101702,https://www.transfermarkt.com/mario-stroeykens/profil/spieler/588866,JPL,23/24,Attacking Midfield
mario-suver/876081,https://www.transfermarkt.com/mario-suver/profil/spieler/388047,Niké Liga,25/26,Centre-Back
